Technique,Variable,Training_Test,Precision,Recall,F1,Accuracy,Time_t,Time_d
Percentile,90/10,60/40,0.9961901306240929,0.9541268462206777,0.9747048903878583,0.9950481287139035,00:00:00,00:00:01.300527
HBOS,3,60/40,0.8992847477285908,0.8083405734144222,0.8513909224011713,0.9717830211627341,00:00:00.044892,00:00:02.957111
LOF,20/0.2,60/40,0.486943836615609,0.5800173761946134,0.529421094369548,0.8968968273273795,00:00:00,00:00:00.282980
Autoencoder,1,60/40,0.9963636363636363,0.9998262380538662,0.9980919340849956,0.9996177502866873,00:00:23.608183,00:00:03.312403
Percentile,90/10,60/40,0.9934652387003086,0.9509991311902694,0.9717684659090908,0.9944747541439344,00:00:00,00:00:01.194777
HBOS,3,60/40,0.891403575503994,0.8144222415291051,0.8511758830473078,0.9715223963582027,00:00:00.044892,00:00:02.897570
LOF,20/0.2,60/40,0.5054660529344074,0.6105994787141616,0.5530809789879594,0.9013274490044132,00:00:00,00:00:00.187496
Autoencoder,1,60/40,0.9965355967434609,0.9996524761077324,0.9980916030534351,0.9996177502866873,00:00:23.608183,00:00:03.150461
Percentile,90/10,60/40,0.990003635041803,0.9464813205907906,0.9677533978857599,0.9936928797303402,00:00:00,00:00:01.482211
HBOS,3,60/40,0.8998256151908545,0.8069504778453519,0.8508611212898498,0.9717135212148591,00:00:00.044892,00:00:02.702722
LOF,20/0.2,60/40,0.5065108020124297,0.5947871416159861,0.5471110045552625,0.9015359488480383,00:00:00,00:00:00.235429
Autoencoder,1,60/40,0.9963636363636363,0.9998262380538662,0.9980919340849956,0.9996177502866873,00:00:23.608183,00:00:03.311070
Percentile,90/10,60/40,0.9885224995445436,0.9428323197219809,0.9651369619352543,0.9931890051082461,00:00:00,00:00:01.502353
HBOS,3,60/40,0.9041068972293181,0.7994787141615987,0.8485798598303209,0.9714702713972965,00:00:00.044892,00:00:02.626769
LOF,20/0.2,60/40,0.49727339719970526,0.5862728062554301,0.5381180223285488,0.8993640754769434,00:00:00,00:00:00.218765
Autoencoder,1,60/40,0.9961917950493335,1.0,0.9980922650017343,0.9996177502866873,00:00:23.608183,00:00:03.253315
Percentile,90/10,60/40,0.9909958580947236,0.9562119895742832,0.9732932437212592,0.9947527539354345,00:00:00,00:00:01.533874
HBOS,3,60/40,0.8970504281636537,0.8191138140747176,0.8563124432334241,0.9725127706154221,00:00:00.044892,00:00:02.554921
LOF,20/0.2,60/40,0.5058718596699866,0.5913119026933101,0.545265181861881,0.9013795739653195,00:00:00,00:00:00.218851
Autoencoder,1,60/40,0.9963636363636363,0.9998262380538662,0.9980919340849956,0.9996177502866873,00:00:23.608183,00:00:03.263986
Percentile,90/10,60/40,0.9929142441860465,0.9496090356211989,0.9707789324096278,0.994283629287278,00:00:00,00:00:01.243409
HBOS,3,60/40,0.8980705515494056,0.8006950477845352,0.8465919529671136,0.9709837717621712,00:00:00.044892,00:00:02.876287
LOF,20/0.2,60/40,0.5063494380382426,0.6027801911381407,0.5503728383309535,0.9015185738610696,00:00:00,00:00:00.240323
Autoencoder,1,60/40,0.9967076763125975,0.9994787141615986,0.9980912719069929,0.9996177502866873,00:00:23.608183,00:00:03.231253
Percentile,90/10,60/40,0.9885756403169339,0.9322328410078193,0.9595778930423896,0.9921465058901205,00:00:00,00:00:01.459054
HBOS,3,60/40,0.8978351690087353,0.8215464813205908,0.857998366754378,0.9728081453938909,00:00:00.044892,00:00:02.672960
LOF,20/0.2,60/40,0.5096976611523103,0.6210251954821894,0.559880943056317,0.9023699482225388,00:00:00,00:00:00.235449
Autoencoder,1,60/40,0.9967076763125975,0.9994787141615986,0.9980912719069929,0.9996177502866873,00:00:23.608183,00:00:03.108684
Percentile,90/10,70/30,0.9936594202898551,0.9582878357720026,0.9756531406336854,0.9952176096783352,00:00:00,00:00:00.939564
HBOS,3,70/30,0.8941658630665381,0.8100021838829439,0.8500057293457088,0.971414845063656,00:00:00.031341,00:00:02.299606
LOF,20/0.2,70/30,0.5186768258687976,0.6095217296352915,0.5604417670682731,0.9043958683641604,00:00:00,00:00:00.187444
Autoencoder,1,70/30,1.0,0.9620004367765888,0.9806322350845947,0.996200292621143,00:00:44.811647,00:00:03.282159
Percentile,90/10,70/30,0.995850622406639,0.943437431753658,0.9689357407199731,0.9939510405520494,00:00:00,00:00:01.381535
HBOS,3,70/30,0.9011360889533478,0.8141515614763049,0.8554382744378155,0.9724848776013801,00:00:00.031341,00:00:01.946674
LOF,20/0.2,70/30,0.5001865671641791,0.5854990172526753,0.5394908944561827,0.9000502260170768,00:00:00,00:00:00.110503
Autoencoder,1,70/30,1.0,0.9576326708888404,0.9783578759482374,0.9957635446465617,00:00:44.811647,00:00:03.165481
Percentile,90/10,70/30,0.9959155888359428,0.9585062240663901,0.9768528822612953,0.9954578210643548,00:00:00,00:00:01.511461
HBOS,3,70/30,0.9032258064516129,0.7949333915702118,0.8456266697642002,0.9709780970890748,00:00:00.031341,00:00:02.707362
LOF,20/0.2,70/30,0.5004795703050067,0.5697750600567809,0.5328839869281046,0.9001157382132641,00:00:00,00:00:00.296875
Autoencoder,1,70/30,1.0,0.9611268835990391,0.9801781737193764,0.9961129430262267,00:00:44.811647,00:00:04.988992
Percentile,90/10,70/30,0.9938398357289527,0.9512994103516051,0.9721044409729971,0.9945406503177342,00:00:00,00:00:01.046399
HBOS,3,70/30,0.8994252873563219,0.8202664337191526,0.8580239862935466,0.9728561133797742,00:00:00.031341,00:00:02.168343
LOF,20/0.2,70/30,0.5111479638842823,0.6058091286307054,0.554467319608235,0.9026488764658354,00:00:00,00:00:00.211174
Autoencoder,1,70/30,1.0,0.955885564533741,0.9774452880750335,0.9955888454567292,00:00:44.811647,00:00:03.142748
Percentile,90/10,70/30,0.9920146018708647,0.9495523039965058,0.970319125195269,0.9941912519380691,00:00:00,00:00:01.400734
HBOS,3,70/30,0.9004139274409545,0.8075999126446822,0.8514851485148515,0.9718297556395082,00:00:00.031341,00:00:01.968316
LOF,20/0.2,70/30,0.4918938835666912,0.5830967460144136,0.533626461476966,0.8980848601314612,00:00:00,00:00:00.284539
Autoencoder,1,70/30,1.0,0.9600349421271019,0.9796100278551532,0.9960037560325814,00:00:44.811647,00:00:03.804938
Percentile,90/10,70/30,0.9932994454713494,0.9388512775715222,0.9653081845739307,0.9932522437927194,00:00:00,00:00:01.286468
HBOS,3,70/30,0.8981168517624336,0.8124044551212055,0.8531131750945993,0.9720262922280698,00:00:00.031341,00:00:02.066147
LOF,20/0.2,70/30,0.48971578160059837,0.5719589430006552,0.5276518585675429,0.8976044373594217,00:00:00,00:00:00.140581
Autoencoder,1,70/30,1.0,0.9591613889495523,0.9791550551777951,0.9959164064376651,00:00:44.811647,00:00:03.732182
Percentile,90/10,70/30,0.9930907415937356,0.9416903253985587,0.9667077681874229,0.9935142925774681,00:00:00,00:00:01.379901
HBOS,3,70/30,0.8861184368257012,0.8071631360559074,0.8448,0.970344812525932,00:00:00.031341,00:00:02.032205
LOF,20/0.2,70/30,0.485282874617737,0.5544878794496615,0.5175823055753744,0.8966435918153429,00:00:00,00:00:00.157419
Autoencoder,1,70/30,1.0,0.9593797772439397,0.9792688363798485,0.9959382438363942,00:00:44.811647,00:00:03.761548
Percentile,90/10,70/30,0.9936421435059037,0.9556671762393536,0.9742847601024157,0.9949555608935864,00:00:00,00:00:01.510786
HBOS,3,70/30,0.8963780283041497,0.8161170561257917,0.8543667123914038,0.9721791540191732,00:00:00.031341,00:00:02.768156
LOF,20/0.2,70/30,0.48846755277560594,0.5457523476741647,0.5155234657039712,0.8974297381695893,00:00:00,00:00:00.230799
Autoencoder,1,70/30,1.0,0.9565407294169033,0.9777876995200357,0.9956543576529164,00:00:44.811647,00:00:04.275818
Percentile,90/10,70/30,0.9956561499771376,0.9510810220572178,0.9728582598011839,0.9946935121088376,00:00:00,00:00:01.495974
HBOS,3,70/30,0.8948497854077253,0.8196112688359903,0.855579619286447,0.9723320158102767,00:00:00.031341,00:00:02.659606
LOF,20/0.2,70/30,0.49684693292566406,0.5678095654072942,0.5299633102323686,0.8992859170615596,00:00:00,00:00:00.221734
Autoencoder,1,70/30,1.0,0.9628739899541384,0.9810858923008456,0.9962876422160593,00:00:44.811647,00:00:04.067204
Percentile,90/10,70/30,0.9943104233045061,0.9541384581786416,0.9738103198484341,0.9948682112986701,00:00:00,00:00:01.486596
HBOS,3,70/30,0.8889695210449927,0.8025769818737716,0.8435670836680822,0.9702356255322866,00:00:00.031341,00:00:02.704911
LOF,20/0.2,70/30,0.49720992880507986,0.5643153526970954,0.5286415711947626,0.8993732666564759,00:00:00,00:00:00.228593
Autoencoder,1,70/30,1.0,0.9617820484822014,0.9805187576533453,0.9961784552224139,00:00:44.811647,00:00:03.956329
Percentile,90/10,70/30,0.9916194790486976,0.9561039528281284,0.9735379141649989,0.9948026991024829,00:00:00,00:00:01.396302
HBOS,3,70/30,0.9020187099950763,0.8001747106355099,0.8480499942136326,0.9713274954687398,00:00:00.031341,00:00:02.575464
LOF,20/0.2,70/30,0.48350419384902144,0.5664992356409696,0.5217216411906678,0.8961413316445745,00:00:00,00:00:00.215694
Autoencoder,1,70/30,1.0,0.9609084953046517,0.9800645951664996,0.9960911056274977,00:00:44.811647,00:00:04.091665
Percentile,90/10,70/30,0.9958950969213227,0.9537016815898668,0.9743418116912094,0.9949773982923155,00:00:00,00:00:01.350059
HBOS,3,70/30,0.9004524886877828,0.8257261410788381,0.8614718614718615,0.973445723145459,00:00:00.031341,00:00:02.547023
LOF,20/0.2,70/30,0.49084177708495713,0.550120113561913,0.5187931212027597,0.8979538357390867,00:00:00,00:00:00.213027
Autoencoder,1,70/30,1.0,0.9606901070102642,0.9799509913120963,0.9960692682287686,00:00:44.811647,00:00:03.874174
Percentile,90/10,70/30,0.9886928991406604,0.9547936230618039,0.9714476169314521,0.9943877885266307,00:00:00,00:00:01.399963
HBOS,3,70/30,0.8932844932844933,0.7988643808691854,0.8434401660133733,0.970344812525932,00:00:00.031341,00:00:02.536493
LOF,20/0.2,70/30,0.5056567593480346,0.5758899322996287,0.5384929548703288,0.9012949577446334,00:00:00,00:00:00.212007
Autoencoder,1,70/30,1.0,0.955885564533741,0.9774452880750335,0.9955888454567292,00:00:44.811647,00:00:03.856973
